X, Y, Z, disp
-5.437962630870907255e-01,-1.432564704250369747e-01,7.868513467233716474e-01,4.004841016005847298e-02
-3.156869719408943453e-01,-6.097306419886128204e-01,6.990577152721988430e-01,2.797067479722807962e-02
-1.360869373316786757e-01,-8.966966673869680715e-01,4.071783574210314782e-01,1.402875574871153413e-02
-1.959901310148344789e-01,-7.668037575684785168e-01,5.916139779938361931e-01,1.961418392579392794e-02
-7.537045459471504172e-01,1.784860280099329344e-01,6.165081908380631859e-01,1.600441395636899994e-02
-6.662472371279708483e-01,6.693768427542101662e-02,7.196874191860919145e-01,2.303323182826420845e-02
-7.956732886779754876e-01,5.232729176341640587e-01,2.959994449597325716e-01,9.106227480168161900e-03
-8.140551145944695532e-01,5.574332885538899607e-01,1.559202409799050615e-01,7.120855724517445758e-03
-3.034408344219413634e-01,-3.995503387634455339e-01,8.064541559992173259e-01,5.857947733496200737e-02
-9.774482620832050661e-02,-8.586577771569190443e-01,4.867692721717772342e-01,1.637362072987512060e-02
-3.518323631803234319e-02,-9.778945541626032911e-01,1.962934931908531799e-01,9.823902536225247173e-03
1.389856320500411080e-01,-9.864149068675559517e-01,8.174292067097164993e-02,5.827768450000257207e-03
-5.427691138395034365e-01,-2.395651809765967366e-01,7.691100933600638623e-01,3.588072219346209041e-02
4.678397849963757821e-02,-9.881080820953449528e-01,1.383983182293873071e-01,8.072421010927473967e-03
1.950903220161283314e-01,-9.807852804032305416e-01,2.835290207891704574e-18,0.000000000000000000e+00
-8.262796557712591694e-01,4.471268597586550708e-01,3.327022753440156411e-01,9.846263903918314395e-03
-4.763551665467443685e-01,-1.969433488662822307e-01,8.064191276646386353e-01,5.049339566639396426e-02
-1.730570276530353779e-01,-5.966756191975208790e-01,7.443833510909895201e-01,3.921697473535372402e-02
-2.373384815608188814e-01,-6.406133973528974623e-01,7.000344594782407226e-01,3.022913697333055177e-02
-2.642869520895313462e-01,-5.605350102978772231e-01,7.469590381119604050e-01,3.786763650198524123e-02
-2.839423150835706511e-01,-6.760105142066563655e-01,6.567003038499313883e-01,2.328980371563765112e-02
-2.196991756110053262e-01,-7.102007577899351887e-01,6.455982177600269045e-01,2.324193943034903037e-02
-1.123991394282836814e-01,-7.809347255419454292e-01,5.937011962985039304e-01,2.071510223084598035e-02
-8.423746788996151758e-02,-9.309674832399646993e-01,3.428440968900467456e-01,1.240735511730787534e-02
-7.380581274662312286e-01,6.693947471632825108e-01,7.998426632543213788e-02,4.755765249059231911e-03
-6.564913103342401302e-01,1.686754988021494372e-01,7.108788980231079968e-01,2.435421845048967721e-02
-7.715764349068834349e-01,5.871773279684143754e-01,2.360194180854560397e-01,8.710209496202369131e-03
-5.942514701958522688e-02,-8.135017593884448228e-01,5.596152166843649800e-01,1.890318351877960310e-02
-7.621041300809708874e-01,2.493865841907337566e-01,5.835606371880026622e-01,1.393716744328154372e-02
-4.128626184946575517e-01,-2.490446693760186847e-01,8.151734183012047108e-01,6.090946071488700930e-02
-2.846206400975018203e-01,-4.803665699456624583e-01,7.818398784727591533e-01,4.776186315338214888e-02
-1.937001627537834614e-01,-5.175104472803920830e-01,7.832246499620756364e-01,5.023991671416054572e-02
-1.537885675013924702e-01,-6.714702784554239523e-01,6.948171476982080152e-01,3.008059795759464999e-02
-1.721975807196253830e-02,-9.545822294630176286e-01,2.857921630386290879e-01,1.165740768783487570e-02
-6.065582766525763336e-01,1.136899366121208246e-02,7.629136446458237852e-01,3.204409197127949110e-02
-7.053870572346127021e-01,2.232163491033892222e-01,6.535925173276784239e-01,1.916565689159282354e-02
-3.906756400502019166e-02,-8.992207887851355608e-01,4.208957085682080712e-01,1.485157881216407280e-02
-7.605053715947310833e-01,6.273493065386439582e-01,1.605616193640491129e-01,6.962788890516026508e-03
-1.318519084648684669e-01,-7.360063584023160965e-01,6.394792460296576664e-01,2.453108116829556817e-02
-7.949280413565211756e-01,3.043301298271351429e-01,5.127606270599991412e-01,1.209419205142386183e-02
-3.591957850217795956e-02,-7.584649507971100713e-01,6.274240065172564940e-01,2.329920829266846072e-02
-8.121879316867075538e-01,3.513671613716889408e-01,4.544700660859136154e-01,1.124645877880422334e-02
-5.968532708150338095e-01,1.089862155896672152e-01,7.628667482160090829e-01,3.204719550924652743e-02
-5.958712037925024962e-02,-7.009883381451024187e-01,6.805122585473862840e-01,3.016680043034657491e-02
-7.071067811865457964e-01,7.071067811865490160e-01,3.935518312383594184e-19,0.000000000000000000e+00
-6.782097219630717211e-01,3.169845144137934390e-01,6.447336661260599788e-01,1.825380785563161454e-02
-5.323241319963660789e-01,5.160570004310653658e-02,7.994300328924884846e-01,4.553616182619762282e-02
-4.704969147968066090e-01,-1.013441495802570869e-01,8.172772965797318045e-01,5.928531756288648452e-02
-5.408363041819673755e-01,-4.602674429508783055e-02,7.959059346421126779e-01,4.396169236132455027e-02
-2.924385519781845244e-01,-3.189148839873070518e-01,8.246733232733753916e-01,7.686591053082497682e-02
-5.055792446906176053e-03,-8.569304728150269890e-01,4.985221279773957570e-01,1.688509327949335934e-02
-3.396017159270199315e-01,-2.333942484618128643e-01,8.280356392890797501e-01,8.311626864085969180e-02
5.776613923243393428e-02,-9.688169663596745140e-01,2.299988686352314182e-01,1.095083327746310467e-02
2.414705399344989345e-01,-9.671557576447565863e-01,7.373932265464945568e-02,5.644043350696864407e-03
-7.974004835714306738e-01,4.221163947854978393e-01,4.206774403408572449e-01,1.056520371622335017e-02
-1.012655455150110739e-01,-5.513365369277132277e-01,7.763884175750936922e-01,5.172589358013757188e-02
7.790590283195461020e-03,-9.256292683714432146e-01,3.648105921600694468e-01,1.354078452195929018e-02
-2.147645278778593236e-01,-4.406577482270536694e-01,8.064146469632741399e-01,6.519131130735578150e-02
-7.664057388595372222e-01,3.885969142545964705e-01,4.993931253732654119e-01,1.208970100018413527e-02
-8.200133908269764682e-02,-6.318505871505653015e-01,7.313264624726442120e-01,3.941384133021905850e-02
-6.689171428264463204e-01,7.385357011657356363e-01,7.967956149560984080e-02,4.670151820668700521e-03
-7.309166074711460626e-01,3.520762744280531709e-01,5.699853736641433688e-01,1.465401083516688213e-02
-3.838289062782442307e-01,-1.457925769238239688e-01,8.304854179099430134e-01,8.133687575212651677e-02
-7.676763422934995695e-01,5.043822040125781614e-01,3.846443023378283144e-01,1.066775889770661331e-02
1.931971102558300846e-01,-9.710265426396966770e-01,1.322822286072976583e-01,8.367442839150411593e-03
-6.505468712441102586e-01,4.033287979809698220e-01,6.260209955690326789e-01,1.749640826222721712e-02
-5.183418716683182437e-01,1.486989082090593717e-01,7.985512568249771848e-01,4.359501240194170457e-02
-6.335721996601985095e-01,2.596388659710631708e-01,7.044317430114508394e-01,2.438505639358311272e-02
2.902846772544620535e-01,-9.569403357322087134e-01,-4.992514411656574308e-18,0.000000000000000000e+00
-4.754016015259507344e-01,-2.643358286207566493e-03,8.214944931997494315e-01,5.827043558721445304e-02
-2.350242605445451438e-01,-3.755760380820671318e-01,8.179510678827871528e-01,7.854557827606334364e-02
2.944823509307376366e-02,-8.890886858840565399e-01,4.410411661080045898e-01,1.574555664438054975e-02
7.638761409533859070e-02,-9.407617905155211124e-01,3.169699031836819558e-01,1.338170634600101272e-02
-6.957555757890911963e-01,6.982452776472807265e-01,1.611297886451591999e-01,7.327063402068977049e-03
-7.314438791485683433e-01,5.913321974220819843e-01,3.295496641837933338e-01,1.003255553341443618e-02
-4.079978922788666806e-01,-5.630594581917794383e-02,8.297561448875379053e-01,8.148880591406210128e-02
-5.801722686231935988e-01,2.056238549057321230e-01,7.562206494021224135e-01,3.189036372630973254e-02
